,name,address,cuisine,picture,menu,reviews,promos,lat,lng,restaurant_id
1630,McDonalds Restaurants Pte Ltd,200 VICTORIA STREET 01-66 BUGIS JUNCTION 188024,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.29896,103.8549232,1631
1631,Old Chang Kee,21 CHOA CHU KANG AVENUE 4 B1-K23 LOT 1 MALL 689812,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3851169,103.7449142,1632
1632,Old Chang Kee,500 LORONG 6 TOA PAYOH 01-34 HDB HUB 310500,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.333005,103.847064,1633
1633,Old Chang Kee,311 NEW UPPER CHANGI ROAD B2-K4 BEDOK MALL 467360,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3244894,103.92902,1634
1634,ReadyMeals @ Sheng Siong ITE College Central,"2 Ang Mo Kio Drive, A1-12 ITE College Central",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.377746,103.8560712,1635
1635,Old Chang Kee,81 LORONG 25 GEYLANG 01-13 ALJUNIED MRT STATION 388310,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3165977,103.8833123,1636
1636,The Coffee Bean & Tea Leaf,2 Jurong East Street 21 01-126 IMM Building 609601,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3348154,103.7468395,1637
1637,Old Chang Kee,2 ORCHARD TURN B4-36 ION ORCHARD 238801,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3039288,103.8319512,1638
1638,Springleaf Prata Place,"2 Jurong East Central 1, B1-11 JCube",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3334283,103.7403199,1639
1639,Springleaf Prata Place,"1 Woodlands Road, 01-25 Junction 10",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3798647,103.7606506,1640
1640,Old Chang Kee,68 ORCHARD ROAD B2-02 PLAZA SINGAPURA 238839,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3005317,103.8452356,1641
1641,Old Chang Kee,3020 UBI AVENUE 2 01-125 - 408896,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3279791,103.8936012,1642
1642,Fish Soup (S4) @ Cantine Jurong Point,"1 Jurong West Central 2, B1-42 Jurong Point",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3398573,103.7061357,1643
1643,Old Chang Kee,30 SIMEI STREET 3 01-02 SIMEI MRT STATION 529888,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3431616,103.9533534,1644
1644,Kenny Rogers Roasters,"50 Jurong Gateway Road, B1-37 JEM",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3328303,103.7432656,1645
1645,McDonalds Restaurants Pte Ltd,"1 JELEBU ROAD, BUKIT PANJANG PLAZA 02-01 - 677743",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3800396,103.7642339,1646
1646,McDonalds Restaurants Pte Ltd,684 HOUGANG AVENUE 8 01-999 HOUGANG 8 530684,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3740205,103.8868674,1647
1647,Old Chang Kee,53 ANG MO KIO AVENUE 3 01-32 AMK HUB 569933,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.36953,103.8484398,1648
1648,Springleaf Prata Place,394 Upper Bukit Timah Road,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3582112,103.7676189,1649
1649,Srisun Express,"56 Serangoon Garden Way, Serangoon Garden Estate",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3639688,103.8658082,1650
1650,Kueh & Mee,"9 Raffles Place, B1-20, Republic Plaza",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.283512,103.8505956,1651
1651,Tenderbest Makcik Tuckshop,246 Jalan Kayu,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3978468,103.8733877,1652
1652,The Co-Op,"2 Bukit Batok West Avenue 7, 01-07",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3660215,103.7502704,1653
1653,The Co-Op,"1 Tampines Walk, 03-04 Our Tampines Hub",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3529604,103.9403451,1654
1654,Bread Fresh,"960 Jurong West Street 92, 01-180A",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.341362,103.6914075,1655
1655,Ritz Apple Strudel & Pastry,"311 New Upper Changi Road, B2-K8 Bedok Mall",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3244894,103.92902,1656
1656,Rocky Master,"11 Tanjong Katong Road, 01-42 Kinex",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3147221,103.8947554,1657
1657,Swee Heng 1989 Express,"60 Paya Lebar Road, 01-30 Paya Lebar Square",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3187541,103.8925678,1658
1658,Ice Cream Chefs,"12 Jalan Kuras, Sembawang Hills Estate",Desserts,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.372871,103.8296416,1659
1659,Cafe Galilee P/L,"30 Napier Road, The British Council",Western,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.305105,103.821356,1660
1660,Crave,"50 Jurong Gateway Road, B1-K3, JEM",Malay,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3328303,103.7432656,1661
1661,Encik Tan,"681 Punggol Drive, 01-39",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4050986,103.9086586,1662
1662,Old Chang Kee,1 HARBOURFRONT WALK B2-K21 VIVO CITY 098585,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2644032,103.8222071,1663
1663,Old Chang Kee,1 JOO KOON CIRCLE 01-35 FAIRPRICE HUB 629117,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3269112,103.6784659,1664
1664,Burger King,"301 Upper Thomson Road, 01-115, Thomson Plaza",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3548,103.8308,1665
1665,Burger King,"6 Raffles Boulevard, 02-105 Marina Square",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2911534,103.8576778,1666
1666,Cat & The Fiddle,"3 Gateway Drive, 01-18 Westgate",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3345013,103.7426077,1667
1667,Delifrance,"480 Lorong 6 Toa Payoh, 01-10, HDB Hub",European,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3325626,103.8489703,1668
1668,Local Delights (S4) @ Mr Teh Tarik Eating House,"456  Jurong West Street 41, 01-750",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507292,103.7200056,1669
1669,McDonalds Restaurants Pte Ltd,93 PASIR RIS DRIVE 3 01-02 ELIAS COMMUNITY CENTRE 519498,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3782479,103.9428188,1670
1670,Monty's Cantina,"89 Hougang Avenue 4, Hougang Polyclinic",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3697824,103.8889986,1671
1671,Old Chang Kee,2 JURONG EAST STREET 21 01-35 IMM BUILDING 609601,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3348154,103.7468395,1672
1672,Srisun Express,"407 Ang Mo Kio Avenue 10, 01-743 Teck Ghee Square",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3619869,103.8554121,1673
1673,Wing Zone,"9 Sentul Crescent, 02-02",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4103163,103.9061147,1674
1674,Dynamic Dining House,"5 Changi Village Road, 01-2039",Indian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3896986,103.9866458,1675
1675,Nasi Padang (S2) @ Dignity Kitchen,267 SERANGOON AVENUE 3,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3532927,103.8709661,1676
1676,Old Chang Kee,10 CHOA CHU KANG AVENUE 4 01-22 CHOA CHU KANG MRT STATION 689810,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3852487,103.7443487,1677
1677,Old Chang Kee,1 JELEBU ROAD 01-16 BUKIT PANJANG PLAZA 677743,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3799623,103.7643089,1678
1678,Old Chang Kee,5 CHANGI BUSINESS PARK CENTRAL PARK 1 B1-K2 CHANGI CITY POINT 486038,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.334638,103.9623868,1679
1679,Old Chang Kee,313 ORCHARD ROAD B3-24 [email protected] 238895,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3009665,103.8384727,1680
1680,Geylang Food Station at Asian Market Café,"2 Stamford Road, 02-00 Asian Market Café",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.293396,103.8534619,1681
1681,McDonalds Restaurants Pte Ltd,930 YISHUN AVENUE 2 01-12/13 NORTHPOINT 769098,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4279686,103.8364152,1682
1682,McDonalds Restaurants Pte Ltd,600 LORONG 4 TOA PAYOH 01-02 TOA PAYOH CENTRAL 319515,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3340561,103.8509709,1683
1683,Burger King,"1 Harbourfront Walk, 02-80/81, Vivo City",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2644032,103.8222071,1684
1684,Old Chang Kee,166 BUKIT MERAH CENTRAL 01-3527 - 150166,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.282838,103.817549,1685
1685,McDonalds Restaurants Pte Ltd,293 Toa Payoh Lorong 6 01-02 TOA PAYOH SAFRA 319387,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3302932,103.8546699,1686
1686,Monty's Cantina,"2003 Lorong 8 Toa Payoh, Toa Payoh Polyclinic",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3345499,103.858986,1687
1687,Monty's Cantina,"190 Jurong East Avenue 1, Jurong Polyclinic",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3497921,103.730619,1688
1688,Monty's Cantina,"50 Bukit Batok West Avenue 3, Bukit Batok Polyclinic",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.351972,103.7479241,1689
1689,Monty's Cantina,"2 Tech Whye Crescent, Choa Chu Kang Polyclinic",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.38236,103.7508299,1690
1690,Snack (S3) @ Mr Teh Tarik Eating House,"625 Elias Road, 01-332, Elias Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3783052,103.9418722,1691
1691,Burger King Singapore Pte Ltd,238 THOMSON ROAD 01-09/10 NOVENA SQUARE 307683,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3198822,103.8439452,1692
1692,Encik Tan,"1 Woodlands Road, 01-31A, Junction 10",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3798647,103.7606506,1693
1693,Burger King Singapore Pte Ltd,6 EU TONG SEN STREET 01-23/26 The Central 059817,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2890252,103.8466098,1694
1694,McDonalds Restaurants Pte Ltd,57 ANCHORVALE ROAD 02-03 SENGKANG SPORTS COMPLEX 544964,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3964799,103.8868403,1695
1695,McDonalds Restaurants Pte Ltd,30 SEMBAWANG DRIVE 01-16/17 SUN PLAZA 2 757713,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4482678,103.8196887,1696
1696,McDonalds Restaurants Pte Ltd,"383 BUKIT TIMAH ROAD,ALOCASSIA APARTMENTS 01-09C - 259727",Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3195254,103.8275419,1697
1697,My Humble Chef (S5) @ Mr Teh Tarik Eating House,"456 Jurong West Street 41, 01-750",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507292,103.7200056,1698
1698,Red Ginger,"10 Paya Lebar Road, B2-31",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.316608,103.8924804,1699
1699,SWEE HENG 1989 CLASSIC,33 SENGKANG WEST AVENUE B1-K7/K8/K9 SELETAR MALL 797653,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3915208,103.8760834,1700
1700,Swee Heng Bakery Pte Ltd,"629 Ang Mo Kio Avenue 4, 01-984",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3801351,103.8404202,1701
1701,SWEE HENG BAKERY PTE LTD,201E TAMPINES STREET 23 01-88 - 527201,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3531703,103.9541458,1702
1702,Old Chang Kee,"107 North Bridge Road, B2-K06",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2911353,103.8501523,1703
1703,Old Chang Kee,"78 Airport Boulevard, B2-247, Jewel Changi Airport",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3602082,103.9897593,1704
1704,Primadeli,"604 Sembawang Road, B1-K05 Sembawang Shopping Centre",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4419459,103.8250936,1705
1705,Old Chang Kee,60 AIRPORT BOULEVARD (KIOSK N) - CHANGI AIRPORT TERMINAL 2 - DEPARTURE/TRANSIT LOUNGE SOUTH 819643,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3553665,103.9896978,1706
1706,Indonesian Cuisine (S5) @ Kopitiam Changi Airport T3,"65 Airport Boulevard, B2-03, Changi Airport Terminal 3",Indonesian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.354371,103.98517,1707
1707,Sanook Kitchen,"63 Jurong West Central 3, B1-65/66, Jurong Point",Thai,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3390484,103.7057126,1708
1708,Mr Teh Tarik Express,"930 Yishun Avenue 2, 01-03 Northpoint",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4279686,103.8364152,1709
1709,Old Chang Kee,1 Seletar Road 01-18 The Greenwich 807011,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3873705,103.8694069,1710
1710,Chef Chicken Rice (S3) @ ST 52 Coffee House,"506 Bukit Batok Street 52, 01-91, ST 52 Coffee House",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3522423,103.7545669,1711
1711,McDonalds Restaurants Pte Ltd,768 WOODLANDS AVENUE 6 01-01 WOODLANDS MART 730768,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4460087,103.7978603,1712
1712,Old Chang Kee,1 TAMPINES WALK B1-42 OUR TAMPINES HUB 528523,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3529604,103.9403451,1713
1713,Old Chang Kee,3155 Commonwealth Avenue West B1-K11 The Clementi Mall 129588,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.314918,103.7643089,1714
1714,Old Chang Kee,1 STADIUM PLACE 01-20/K9 KALLANG WAVE 397628,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3032243,103.8728714,1715
1715,Old Chang Kee,90 HOUGANG AVENUE 10 01-39 NTUC HOUGANG MALL 538766,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.372455,103.8938277,1716
1716,Old Chang Kee,33 JALAN BUROH - SPC Petrol Station 619487,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.314745,103.714772,1717
1717,Burger King Singapore Pte Ltd,216 ANG MO KIO AVENUE 4 01-01 KEBUN BARU COMMUNITY CENTRE 569897,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3730489,103.8375807,1718
1718,Old Chang Kee,"290 ORCHARD ROAD B1-10 PARAGON, THE 238859",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3038699,103.8357982,1719
1719,Old Chang Kee,1 SENGKANG SQUARE 01-27 COMPASS ONE 545078,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3924343,103.8954118,1720
1720,Pizza Hut Singapore Pte Ltd,460 ALEXANDRA ROAD 01-23/24 PSA BUILDING 119963,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2738649,103.8015512,1721
1721,CHICKEN RICE & CARROT CAKE (S2) @ KAMPONG CHANTEK ANG MO KIO MRT,"2450 ANG MO KIO AVENUE 8, 01-10/11/16/17, ANG MO KIO MRT STATION",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3699718,103.8495876,1722
1722,Old Chang Kee,55 UPPER SERANGOON ROAD 01-03/04 POTONG PASIR MRT STATION 347694,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.331273,103.8687898,1723
1723,Old Chang Kee,9A SERANGOON NORTH AVENUE 5 - (SMART ENERGY) 554500,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3755869,103.869048,1724
1724,Old Chang Kee,100 NORTH BUONA VISTA ROAD 01-08 BUONA VISTA MRT STATION 139345,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3073105,103.7898406,1725
1725,Old Chang Kee,10 ANSON ROAD 01-11 INTERNATIONAL PLAZA 079903,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2756998,103.8458098,1726
1726,Ritz Apple Strudel & Pastry,4 Tampines Central 5 B1-K8A Tampines Mall,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3524936,103.9447179,1727
1727,Stuff'd,30 SEMBAWANG DRIVE B1-31 SUN PLAZA 757713,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4482678,103.8196887,1728
1728,Pasta (S3) @ Food Canopy (Nanyang Polytechnic),180 ANG MO KIO AVENUE 8 2- NANYANG POLYTECHNIC,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.37995,103.8489487,1729
1729,Old Town White Coffee,65 AIRPORT BOULEVARD 02-91 CHANGI AIRPORT TERMINAL 3 - DEPARTURE / CHECK IN HALL NORTH 819663,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3555805,103.9861962,1730
1730,Orchid [email protected],"1 HOSPITAL DRIVE -01-01A BOWYERS BLK, SINGAPORE EYE CENTRE, SGH 169608",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.279677,103.835984,1731
1731,Burger King Singapore Pte Ltd,3 TEMASEK BOULEVARD 03-371 SUNTEC CITY MALL 038983,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.29503,103.8583026,1732
1732,Rocky Master,"402 North Bridge Road, 01-00 Jun Xin Building",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2964451,103.8544785,1733
1733,Uncle Penyet,"676 Woodlands Drive 71, Level 2, Kampung Admiralty Hawker Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4398829,103.8003298,1734
1734,Sanook Kitchen,"80 Marine Parade Road, 01-17 Parkway Parade",Thai,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3014702,103.9051552,1735
1735,Old Chang Kee,70 Jellicoe Road 01-06/07 V-Hotel Lavender 208767,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3078779,103.8626534,1736
1736,Green Delight Yong Tau Foo (S1) @ Food Republic City Square Mall,180 Kitchener Road 04-31 City Square Mall 208539,Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3111877,103.8566675,1737
1737,Japanese & Korean (S5) @ Foodfare Joo Koon,"1 Joo Koon Circle, 03-25, Fairprice Hub",Korean,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3272419,103.678792,1738
1738,McDonalds Restaurants Pte Ltd,101 THOMSON ROAD B1-11/12 UNITED SQUARE 307591,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3172768,103.8436682,1739
1739,Mr Teh Tarik Express,"10 Eunos Road 8, B1-130 Singapore Post Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3189121,103.8945354,1740
1740,Neethe Restaurant,"108 Ang Mo Kio Avenue 4, 01-84 Kebun Baru Heights",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3699968,103.8374649,1741
1741,Papparich,3 TEMASEK BOULEVARD 02-386 SUNTEC CITY MALL 038983,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2932556,103.85695,1742
1742,Papparich,80 MARINE PARADE ROAD 01-17A PARKWAY PARADE 449269,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3013366,103.9052333,1743
1743,Pasir Panjang Food Station @ Asian Market Café,"2 Stamford Road, 02-00 Asian Market Café",Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.293396,103.8534619,1744
1744,Penang Culture,23 Serangoon Central B1-76/77 NEX Shopping Mall 556083,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3507723,103.8722585,1745
1745,Saap Saap Thai,"311 New Upper Changi Road, B1-39 Bedok Mall",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3244894,103.92902,1746
1746,Treats,19 Pioneer Road,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.313157,103.6875699,1747
1747,TRIPLETS,"1 Jurong East Street 21, 02-14, Ng Teng Fong Hospital",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3337448,103.7453915,1748
1748,Old Chang Kee,1 PASIR RIS CENTRAL STREET 3 01-42 WHITE SAND SHOPPING MALL 518457,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3724166,103.9496584,1749
1749,McDonalds Restaurants Pte Ltd,460 ALEXANDRA ROAD 01-25 PSA BUILDING 119963,Fast Food,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2738649,103.8015512,1750
1750,Pasta Bar @ The H Kitchen (Mngd By Smorgasbord Int Pte Ltd),"95 Portsdown Road, 02-00 Tanglin Trust School, Nixon Building",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2974903,103.7922117,1751
1751,Pastamania Pronto / Kraftwich,"1 Fusionopolis Way, 01-04 Connexis",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.298866,103.7873964,1752
1752,Stuff'd,180 KITCHENER ROAD B1-K1 CITY SQUARE MALL,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3111877,103.8566675,1753
1753,Rocky Master,"402 Orchard Road, 01-02/03 Delfi Orchard",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.307196,103.828453,1754
1754,Stuff'd,9 Bishan Place B1-19A Junction 8 Shopping Centre,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3506808,103.8487631,1755
1755,Chinese Food (S4) @ Quad Cafe,"60 Nanyang Drive, B1, School of Biological Sciences",Chinese,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.34468,103.6789743,1756
1756,Pezzo,"1 SENGKANG SQUARE   
B1-03
COMPASS POINT",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3924343,103.8954118,1757
1757,Sueno Cafe,"888 Woodlands Drive 50, 01-753 888 Plaza",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4370769,103.7952769,1758
1758,The JellyHearts,90 Koon Seng Road,Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3118198,103.9049286,1759
1759,The JellyHearts,"2 Tampines Central 5, B1-34 Century Square",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3523888,103.9438567,1760
1760,The JellyHearts,"1 Sengkang Square, B1-49 Compass One",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3924343,103.8954118,1761
1761,Subway,78 Airport Boulevard. B2-223,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3602082,103.9897593,1762
1762,Kopi & Tarts,"1 Marine Parade Central, 01-05, Parkway Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3018671,103.9061067,1763
1763,Kopi & Tarts,"52 Upper Serangoon Road, 01-18, The Poiz Centre",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.330868,103.8679485,1764
1764,Lek Lim Nonya Cake Confectionary (1987),"84 Bedok North St 4, 01-21",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3318119,103.9396416,1765
1765,Goreng Pisang (S12) @ Cantine Paya Lebar Square,"60 Paya Lebar Road, B1-51 Paya Lebar Square",Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.319229,103.892102,1766
1766,4 Fingers Crispy Chicken,"1 Jurong West Central 2, 03-34, Jurong Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,1767
1767,J & C Bakery Pte Ltd,"12 Joo Chiat Road, 01-02",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3141771,103.8990165,1768
1768,Jai Siam,"11 Orchard Road, B1-12, Dhoby Ghaut MRT Station",Thai,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2985903,103.8456162,1769
1769,WORKING TITLE BURGER BAR,783 North Bridge Road,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.303627,103.859844,1770
1770,Good Old Days,"60 Siloso Beach Walk, 01-03/04",Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.2516525,103.8171855,1771
1771,Wing Zone,"10 Tampines North Drive 4, 01-05 JTC Space @ Tampines North",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3655402,103.9320018,1772
1772,Krispy Kreme Doughnuts,"435 Orchard Road, B1-64, Wisma Atria",Bakery & Cakes,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.303841,103.8330524,1773
1773,Thai Dynasty Makan (S10) @ Cantine Jurong Point,"1 Jurong West Central 2, B1, Jurong Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3397443,103.7067297,1774
1774,Makan City,"8 Bulim Avenue, 02-04",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3528007,103.709007,1775
1775,Saap Saap Thai Kaffe & Toast,"1 Engku Aman Turn, 01-03, Wisma Geylang Serai",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3164938,103.8965689,1776
1776,Rasa Rasa @ Yishun,348 Yishun Avenue 11,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4265838,103.8428457,1777
1777,Seoul Garden Hot Pot,"5 Changi Business Park Central 1, 01-18/19, Changi City Point",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.334638,103.9623868,1778
1778,Texas Chicken,1 WOODLANDS SQUARE 01-14/15 CAUSEWAY POINT 738099,,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4357267,103.785462,1779
1779,Simply Western Food (S2) @ Foodgle Hub Nanyang Poly,"180 Ang Mo Kio Avenue 8, Blk P1, Nanyang Polytechnic (South Foodcourt)",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.378286,103.8489569,1780
1780,Cafe @ TJC,"22 Bedok South Road, Temasek Junior College",Asian,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.3186051,103.9355346,1781
1781,Pizza Hut Singapore Pte Ltd,"76 NANYANG DRIVE N2,-1-01-04 NORTH SPINE, NTU 637331",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.347064,103.6808217,1782
1782,Western Cuisine (S2) @ Bagus Northpoint City,"1 Northpoint Drive, 02-103",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4284725,103.8359864,1783
1783,Wing Zone,"71 Woodlands Avenue 10, Woodlands Industrial Xchange",,https://source.unsplash.com/user/mockupgraphics/200x200,,,,1.4577204,103.8108206,1784
